"Kernel Name","main_kernel",
"Address","Source","Warp Stall Sampling (All Samples)","Warp Stall Sampling (Not-issued Samples)","# Samples","Instructions Executed","Thread Instructions Executed","Predicated-On Thread Instructions Executed","Avg. Threads Executed","Avg. Predicated-On Threads Executed","Divergent Branches","Address Space","Access Operation","Access Size","L1 Tag Requests Global","L1 Conflicts Shared N-Way","L1 Wavefronts Shared Excessive","L1 Wavefronts Shared","L1 Wavefronts Shared Ideal","L2 Theoretical Sectors Global Excessive","L2 Theoretical Sectors Global","L2 Theoretical Sectors Global Ideal","L2 Theoretical Sectors Local","L2 Explicit Evict Policies","L2 Explicit Hit Policy Evict First","L2 Explicit Hit Policy Evict Last","L2 Explicit Hit Policy Evict Normal","L2 Explicit Hit Policy Evict Normal Demote","L2 Explicit Miss Policy Evict First","L2 Explicit Miss Policy Evict Normal","stall_barrier","stall_branch_resolving","stall_dispatch","stall_drain","stall_imc","stall_lg","stall_long_sb","stall_math","stall_membar","stall_mio","stall_misc","stall_no_inst","stall_not_selected","stall_selected","stall_short_sb","stall_sleep","stall_tex","stall_wait","stall_barrier (Not Issued)","stall_branch_resolving (Not Issued)","stall_dispatch (Not Issued)","stall_drain (Not Issued)","stall_imc (Not Issued)","stall_lg (Not Issued)","stall_long_sb (Not Issued)","stall_math (Not Issued)","stall_membar (Not Issued)","stall_mio (Not Issued)","stall_misc (Not Issued)","stall_no_inst (Not Issued)","stall_not_selected (Not Issued)","stall_selected (Not Issued)","stall_short_sb (Not Issued)","stall_sleeping (Not Issued)","stall_tex (Not Issued)","stall_wait (Not Issued)"
"0x7f2cdb7c8660","      IMAD.U32 R2, R2, -0x80000000, RZ","52","9","52","114688","3670016","3670016","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","8","0","0","0","0","4","0","0","0","0","3","4","0","0","0","33","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6"
"0x7f2cdb7c8670","      SYNCS.PHASECHK.TRANS64.TRYWAIT P0, [UR7], R2","29","7","29","114688","3670016","3670016","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","3","6","0","0","0","17","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5"
"0x7f2cdb7c8680","@!P0  BRA 0x7f2cdb7c9800","2238","747","2238","114688","3670016","0","32","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","2225","0","0","0","0","0","1","3","0","0","0","9","0","0","0","0","0","0","744","0","0","0","0","0","0","0","0","0","0","3"
"0x7f2cdb7c8690","      ISETP.NE.AND P0, PT, R4, RZ, PT","28","7","28","114688","3670016","3670016","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","2","8","0","0","0","17","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7"
"0x7f2cdb7c86a0","      MEMBAR.ALL.CTA","7","0","7","114688","3670016","3670016","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f2cdb7c86b0","      FENCE.VIEW.ASYNC.S","35","9","35","114688","3670016","3670016","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","12","0","0","0","0","0","0","5","0","0","0","18","0","0","0","0","0","0","4","0","0","0","0","0","0","0","0","0","0","5"
"0x7f2cdb7c86c0","      BSSY B0, 0x7f2cdb7c8ac0","0","0","0","114688","3670016","3670016","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f2cdb7c86d0","@!P0  BRA 0x7f2cdb7c88d0","42","11","42","114688","3670016","1835008","32","16","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","6","0","0","0","33","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11"
"0x7f2cdb7c86e0","      S2R R5, SR_TID.X","35","6","35","57344","1835008","1835008","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","5","0","0","0","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6"
"0x7f2cdb7c86f0","      SHF.R.U32.HI R5, RZ, 0x5, R5","62","23","62","57344","1835008","1835008","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","54","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","22","0","0","1"
"0x7f2cdb7c8700","      LOP3.LUT R5, R5, 0x3, RZ, 0xc0, !PT","18","6","18","57344","1835008","1835008","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","3","0","0","0","14","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6"
"0x7f2cdb7c8710","      SHFL.IDX PT, R2, R5, RZ, 0x1f","17","5","17","57344","1835008","1835008","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","2","0","0","0","12","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5"
"0x7f2cdb7c8720","      ISETP.NE.AND P0, PT, R2, RZ, PT","67","28","67","57344","1835008","1835008","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","65","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","28","0","0","0"
"0x7f2cdb7c8730","      PRMT R2, RZ, 0x7610, R2","3","1","3","57344","1835008","1835008","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0x7f2cdb7c8740","@P0   BRA 0x7f2cdb7c8770","28","20","28","57344","1835008","1376256","32","24","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","20"
"0x7f2cdb7c8750","      ELECT P0, URZ, PT","8","3","8","14336","458752","458752","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3"
"0x7f2cdb7c8760","      SEL R2, RZ, 0x1, !P0","2","0","2","14336","458752","458752","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f2cdb7c8770","      PRMT R2, R2, 0x9910, RZ","25","16","25","57344","1835008","1835008","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","7","0","0","0","0","0","1","0","0","0","5","1","0","0","0","0","11","0","3","0","0","0","0","0","1","0","0","0","4","0","0","0","0","0","8"
"0x7f2cdb7c8780","      ISETP.NE.AND P0, PT, R2, RZ, PT","9","4","9","57344","1835008","1835008","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4"
"0x7f2cdb7c8790","@!P0  BRA 0x7f2cdb7c8ab0","37","21","37","57344","1835008","1820672","32","31","14336","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","2","0","0","0","34","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","21"
"0x7f2cdb7c87a0","      ULEA UR9, UR16, UR6, 0x18","12","5","12","14336","14336","14336","1","1","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","8","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"0x7f2cdb7c87b0","      IMAD.MOV.U32 R2, RZ, RZ, 0x7000","0","0","0","14336","14336","14336","1","1","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f2cdb7c87c0","      UIADD3 UR24, UP0, UR14, 0x30, URZ","0","0","0","14336","14336","14336","1","1","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f2cdb7c87d0","      PLOP3.LUT P0, PT, PT, PT, PT, 0x80, 0x0","3","0","3","14336","14336","14336","1","1","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f2cdb7c87e0","      UIADD3 UR11, UR20, 0xe0, URZ","0","0","0","14336","14336","14336","1","1","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f2cdb7c87f0","      UIADD3 UR8, UR5, 0x7400, URZ","0","0","0","14336","14336","14336","1","1","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f2cdb7c8800","      UIADD3.X UR25, URZ, UR15, URZ, UP0, !UPT","1","1","1","14336","14336","14336","1","1","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0x7f2cdb7c8810","      SYNCS.ARRIVE.TRANS64.RED.A0TR RZ, [UR9], R2","1","0","1","14336","14336","14336","1","1","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f2cdb7c8820","      UMOV UR26, 0x0","0","0","0","14336","14336","14336","1","1","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f2cdb7c8830","      UMOV UR27, 0x10000000","0","0","0","14336","14336","14336","1","1","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f2cdb7c8840","      UMOV UR10, URZ","1","0","1","14336","14336","14336","1","1","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f2cdb7c8850","      UMOV UR13, URZ","1","0","1","14336","14336","14336","1","1","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f2cdb7c8860","@P0   ELECT P1, URZ, PT","10","3","10","14336","14336","14336","1","1","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","3","0","0","0","6","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","2"
"0x7f2cdb7c8870","      UMOV UR12, UR19","0","0","0","14336","14336","14336","1","1","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f2cdb7c8880","      UTMALDG.4D desc[UR26], [UR8], [UR24]","2","0","2","14336","14336","14336","1","1","0","Global,Shared","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f2cdb7c8890","@P1   PLOP3.LUT P0, PT, P1, PT, PT, 0x8, 0x0","10","4","10","14336","14336","14336","1","1","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4"
"0x7f2cdb7c88a0","      PLOP3.LUT P1, PT, PT, PT, PT, 0x8, 0x0","1","0","1","14336","14336","14336","1","1","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f2cdb7c88b0","@P0   BRA.U.ANY 0x7f2cdb7c8860","6","5","6","14336","14336","0","1","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5"
"0x7f2cdb7c88c0","      BRA 0x7f2cdb7c8ab0","1","1","1","14336","14336","14336","1","1","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0x7f2cdb7c88d0","      S2R R2, SR_TID.X","76","42","76","57344","1835008","1835008","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","8","0","0","0","0","0","0","0","0","0","64","1","0","0","0","0","3","0","6","0","0","0","0","0","0","0","0","0","34","0","0","0","0","0","2"
"0x7f2cdb7c88e0","      SHF.R.U32.HI R2, RZ, 0x5, R2","51","24","51","57344","1835008","1835008","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","45","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","23","0","0","1"
"0x7f2cdb7c88f0","      LOP3.LUT R2, R2, 0x3, RZ, 0xc0, !PT","8","6","8","57344","1835008","1835008","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6"
"0x7f2cdb7c8900","      SHFL.IDX PT, R2, R2, RZ, 0x1f","15","3","15","57344","1835008","1835008","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","13","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3"
"0x7f2cdb7c8910","      ISETP.NE.AND P0, PT, R2, RZ, PT","68","45","68","57344","1835008","1835008","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","67","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","45","0","0","0"
"0x7f2cdb7c8920","      PRMT R2, RZ, 0x7610, R2","5","2","5","57344","1835008","1835008","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2"
"0x7f2cdb7c8930","@P0   BRA 0x7f2cdb7c8960","22","11","22","57344","1835008","1376256","32","24","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","18","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11"
"0x7f2cdb7c8940","      ELECT P0, URZ, PT","12","5","12","14336","458752","458752","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","8","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5"
"0x7f2cdb7c8950","      SEL R2, RZ, 0x1, !P0","4","0","4","14336","458752","458752","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f2cdb7c8960","      PRMT R2, R2, 0x9910, RZ","10","5","10","57344","1835008","1835008","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","3","0","0","0","0","0","0","0","0","0","1","1","1","0","0","0","4","0","2","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","2"
"0x7f2cdb7c8970","      ISETP.NE.AND P0, PT, R2, RZ, PT","14","7","14","57344","1835008","1835008","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","2","0","0","0","10","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7"
"0x7f2cdb7c8980","@!P0  BRA 0x7f2cdb7c8ab0","29","13","29","57344","1835008","1820672","32","31","14336","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","0","0","0","26","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","13"
"0x7f2cdb7c8990","      ULEA UR9, UR16, UR6, 0x18","12","5","12","14336","14336","14336","1","1","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","7","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5"
"0x7f2cdb7c89a0","      IMAD.MOV.U32 R2, RZ, RZ, 0x7000","1","0","1","14336","14336","14336","1","1","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f2cdb7c89b0","      UIADD3 UR24, UP0, UR14, 0x30, URZ","0","0","0","14336","14336","14336","1","1","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f2cdb7c89c0","      PLOP3.LUT P0, PT, PT, PT, PT, 0x80, 0x0","0","0","0","14336","14336","14336","1","1","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f2cdb7c89d0","      UIADD3 UR11, UR20, 0xe0, URZ","0","0","0","14336","14336","14336","1","1","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f2cdb7c89e0","      UIADD3 UR8, UR5, 0x400, URZ","8","0","8","14336","14336","14336","1","1","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","3","4","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f2cdb7c89f0","      UIADD3.X UR25, URZ, UR15, URZ, UP0, !UPT","1","0","1","14336","14336","14336","1","1","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f2cdb7c8a00","      SYNCS.ARRIVE.TRANS64.RED.A0TR RZ, [UR9], R2","2","1","2","14336","14336","14336","1","1","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0"
"0x7f2cdb7c8a10","      UMOV UR26, 0x0","1","0","1","14336","14336","14336","1","1","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f2cdb7c8a20","      UMOV UR27, 0x10000000","0","0","0","14336","14336","14336","1","1","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f2cdb7c8a30","      UMOV UR10, URZ","0","0","0","14336","14336","14336","1","1","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f2cdb7c8a40","      UMOV UR13, URZ","1","0","1","14336","14336","14336","1","1","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f2cdb7c8a50","@P0   ELECT P1, URZ, PT","10","4","10","14336","14336","14336","1","1","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4"
"0x7f2cdb7c8a60","      UMOV UR12, UR19","0","0","0","14336","14336","14336","1","1","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f2cdb7c8a70","      UTMALDG.4D desc[UR26], [UR8], [UR24]","2","0","2","14336","14336","14336","1","1","0","Global,Shared","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f2cdb7c8a80","@P1   PLOP3.LUT P0, PT, P1, PT, PT, 0x8, 0x0","6","3","6","14336","14336","14336","1","1","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","2"
"0x7f2cdb7c8a90","      PLOP3.LUT P1, PT, PT, PT, PT, 0x8, 0x0","1","0","1","14336","14336","14336","1","1","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f2cdb7c8aa0","@P0   BRA.U.ANY 0x7f2cdb7c8a50","6","4","6","14336","14336","0","1","0","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","4"
"0x7f2cdb7c8ab0","      BSYNC B0","69","44","69","143360","3670016","3670016","25","25","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","12","0","0","0","0","0","0","0","0","0","51","1","1","0","0","0","4","0","6","0","0","0","0","0","0","0","0","0","36","0","0","0","0","0","2"
"0x7f2cdb7c8ac0","      LDL.LU R2, [R1]","78","41","78","114688","3670016","3670016","32","32","0","Local","Load","32","0","0","0","0","0","0","0","0","458752","-","0","0","0","0","0","0","0","46","0","0","0","0","0","0","0","0","0","0","1","8","0","0","0","23","0","27","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","14"
"0x7f2cdb7c8ad0","      UIADD3 UR20, UR20, 0xe0, URZ","5","0","5","114688","3670016","3670016","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","5","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f2cdb7c8ae0","      ULEA UR7, UR16, UR6, 0x18","10","0","10","114688","3670016","3670016","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","4","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"0x7f2cdb7c8af0","      UISETP.NE.AND UP0, UPT, UR20, 0xd20, UPT","9","1","9","114688","3670016","3670016","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2","3","0","0","0","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1"
"0x7f2cdb7c8b00","      PLOP3.LUT P0, PT, PT, PT, UP0, 0x80, 0x0","31","11","31","114688","3670016","3670016","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","7","3","0","0","0","21","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","11"
"0x7f2cdb7c8b10","      SYNCS.ARRIVE.TRANS64.A1T0 RZ, [UR7], RZ","6","0","6","114688","3670016","3670016","32","32","0","-","-","-","0","0","0","0","0","0","0","0","0","-","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","6","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
